"","Quantity","UnitPrice","month","week","time","Sales"
"2873",4,1.25,12,1,11,5
"2874",11,2.95,3,2,17,32.45
"2875",2,5.79,9,4,16,11.58
"2876",1,8.47,12,5,14,8.47
"2877",8,4.25,11,4,10,34
"2878",30,1.65,3,4,18,49.5
"2879",2,0.83,1,4,18,1.66
"2880",12,1.65,7,5,11,19.8
"2881",8,3.75,1,4,13,30
"2882",12,0.85,5,3,12,10.2
"2883",4,1.25,12,4,12,5
"2884",36,0.21,4,3,14,7.56
"2885",1,3.75,9,5,13,3.75
"2886",4,1.25,3,1,12,5
"2887",12,1.25,6,7,12,15
"2888",4,2.55,12,5,14,10.2
"2889",1,3.29,8,2,10,3.29
"2890",80,0.06,11,3,13,4.8
"2891",1,24.96,4,4,18,24.96
"2892",12,1.65,10,4,15,19.8
"2893",6,2.95,9,1,14,17.7
"2894",6,1.69,3,7,14,10.14
"2895",9,0.75,9,7,12,6.75
"2896",6,2.95,12,7,14,17.7
"2897",1,1.25,12,7,13,1.25
"2898",12,1.25,1,1,13,15
"2899",-48,2.55,11,4,10,-122.4
"2900",1,4.15,9,5,10,4.15
"2901",12,2.1,9,7,12,25.2
"2902",10,1.25,8,2,9,12.5
"2903",4,4.25,11,2,9,17
"2904",1,3.75,10,4,14,3.75
"2905",2,0.42,11,2,14,0.84
"2906",24,3.39,2,3,15,81.36
"2907",20,1.25,2,3,11,25
"2908",1,1.63,10,1,17,1.63
"2909",12,4.15,3,2,11,49.8
"2910",6,2.95,2,5,13,17.7
"2911",2,3.25,11,3,14,6.5
"2912",1,7.95,7,2,13,7.95
"2913",1,2.51,1,5,11,2.51
"2914",1,2.46,7,3,16,2.46
"2915",16,1.95,9,5,13,31.2
"2916",6,8.49,1,2,10,50.94
"2917",1,8.25,9,3,11,8.25
"2918",20,0.85,8,5,15,17
"2919",-1,1.95,12,2,14,-1.95
"2920",36,1.25,10,4,9,45
"2921",48,0.42,5,4,9,20.16
"2922",144,1.69,12,7,11,243.36
"2923",1,2.55,8,7,10,2.55
"2924",12,0.85,12,2,15,10.2
"2925",1,5.79,1,4,11,5.79
"2926",3,5.95,8,4,13,17.85
"2927",12,2.1,11,3,14,25.2
"2928",12,0.42,7,7,15,5.04
"2929",1,5.79,11,3,15,5.79
"2930",36,0.65,3,3,14,23.4
"2931",12,2.1,2,3,16,25.2
"2932",72,0.21,6,7,11,15.12
"2933",1,8.5,1,3,14,8.5
"2934",100,3.75,10,3,12,375
"2935",12,1.95,12,4,11,23.4
"2936",8,1.25,8,5,9,10
"2937",1,2.46,8,3,16,2.46
"2938",6,2.95,5,2,15,17.7
"2939",2,12.75,9,4,13,25.5
"2940",-1,2.55,11,1,12,-2.55
"2941",32,2.55,10,4,17,81.6
"2942",1,1.25,10,7,16,1.25
"2943",14,5.79,11,2,16,81.06
"2944",4,0.83,2,1,16,3.32
"2945",40,1.65,12,4,14,66
"2946",1,2.95,3,4,20,2.95
"2947",2,3.75,11,3,12,7.5
"2948",12,1.25,5,5,11,15
"2949",12,4.25,8,1,10,51
"2950",24,5.95,9,3,11,142.8
"2951",8,2.95,10,1,13,23.6
"2952",12,0.83,10,1,11,9.96
"2953",2,9.95,11,2,10,19.9
"2954",10,0.85,2,4,8,8.5
"2955",96,0.64,6,3,10,61.44
"2956",6,0.79,11,2,16,4.74
"2957",6,1.25,1,1,14,7.5
"2958",24,1.65,8,5,12,39.6
"2959",12,0.85,11,7,10,10.2
"2960",2,2.55,1,7,11,5.1
"2961",6,0.85,3,7,13,5.1
"2962",1,2.46,2,4,11,2.46
"2963",11,1.63,6,1,15,17.93
"2964",2,2.95,10,1,15,5.9
"2965",48,0.42,12,5,12,20.16
"2966",1,3.75,3,1,11,3.75
"2967",-1,0.83,5,4,14,-0.83
"2968",4,3.45,12,2,9,13.8
"2969",1,4.13,5,2,15,4.13
"2970",3,3.95,11,4,12,11.85
"2971",6,0.55,3,4,13,3.3
"2972",36,0.65,10,4,11,23.4
"2973",24,0.42,2,3,12,10.08
"2974",9,2.95,8,7,15,26.55
"2975",13,1.25,6,3,15,16.25
"2976",12,2.95,6,5,14,35.4
"2977",16,1.69,2,1,13,27.04
"2978",12,1.45,8,4,10,17.4
"2979",4,3.75,7,2,13,15
"2980",6,1.45,11,2,17,8.7
"2981",3,1.45,2,7,14,4.35
"2982",2,1.65,8,4,18,3.3
"2983",4,0.42,9,1,12,1.68
"2984",10,2.89,10,7,13,28.9
"2985",3,16.95,3,4,14,50.85
"2986",1,9.95,9,7,12,9.95
"2987",10,1.25,4,4,13,12.5
"2988",10,1.25,11,4,11,12.5
"2989",10,1.65,4,3,9,16.5
"2990",1,3.75,7,5,13,3.75
"2991",2,2.95,2,1,15,5.9
"2992",12,0.39,9,7,15,4.68
"2993",72,1.85,9,3,15,133.2
"2994",28,1.65,9,1,11,46.2
"2995",4,1.65,6,4,11,6.6
"2996",12,0.85,9,4,14,10.2
"2997",1,2.51,1,2,13,2.51
"2998",1,0.75,9,4,15,0.75
"2999",12,7.65,11,3,13,91.8
"3000",1,7.46,8,2,10,7.46
"3001",2,4.15,11,2,14,8.3
"3002",1,3.29,3,1,17,3.29
"3003",1,9.95,3,4,18,9.95
"3004",1,0.55,11,3,12,0.55
"3005",24,1.25,12,4,19,30
"3006",48,0.39,7,1,15,18.72
"3007",1,3.75,11,1,13,3.75
"3008",16,10.95,8,3,17,175.2
"3009",1,7.95,3,1,11,7.95
"3010",3,1.65,1,7,14,4.95
"3011",16,1.25,8,3,11,20
"3012",10,0.85,4,2,15,8.5
"3013",3,10.79,11,3,13,32.37
"3014",2,7.95,2,1,9,15.9
"3015",1,1.25,10,7,12,1.25
"3016",1,7.46,11,3,16,7.46
"3017",2,9.95,10,7,15,19.9
"3018",-1,3.75,3,2,14,-3.75
"3019",1,0.65,7,7,15,0.65
"3020",12,0.85,3,3,11,10.2
"3021",4,4.25,12,1,8,17
"3022",6,2.08,5,4,12,12.48
"3023",47,0.85,12,5,11,39.95
"3024",12,1.25,9,3,16,15
"3025",6,2.95,10,5,10,17.7
"3026",3,2.46,11,3,15,7.38
"3027",1,2.1,12,4,12,2.1
"3028",1,2.95,9,4,12,2.95
"3029",1,2.46,11,4,9,2.46
"3030",1,3.29,8,2,10,3.29
"3031",1,8.25,12,4,19,8.25
"3032",3,5.95,2,2,10,17.85
"3033",1,12.46,12,5,10,12.46
"3034",1,0.85,12,3,15,0.85
"3035",2,9.95,9,7,12,19.9
"3036",6,4.95,5,4,11,29.7
"3037",4,1.25,12,4,12,5
"3038",2,2.95,6,2,13,5.9
"3039",12,1.69,11,4,16,20.28
"3040",1,0.55,12,1,12,0.55
"3041",5,2.95,5,7,13,14.75
"3042",6,0.85,11,5,11,5.1
"3043",1,3.29,11,2,15,3.29
"3044",2,1.63,7,1,16,3.26
"3045",12,1.25,8,5,13,15
"3046",12,1.65,1,1,11,19.8
"3047",2,8.25,9,5,10,16.5
"3048",6,2.95,6,4,13,17.7
"3049",1,3.75,10,2,14,3.75
"3050",12,0.65,6,1,12,7.8
"3051",3,1.25,2,5,16,3.75
"3052",1,4.13,5,1,16,4.13
"3053",24,2.1,12,3,16,50.4
"3054",12,4.95,5,7,12,59.4
"3055",4,0.95,11,7,13,3.8
"3056",12,6.95,11,1,9,83.4
"3057",2,4.13,3,1,10,8.26
"3058",1,10.95,11,2,14,10.95
"3059",24,0.21,12,4,9,5.04
"3060",24,1.45,6,3,10,34.8
"3061",12,0.85,10,5,15,10.2
"3062",3,4.25,3,4,13,12.75
"3063",2,7.95,2,2,11,15.9
"3064",1,4.25,12,7,13,4.25
"3065",1,0.83,1,1,17,0.83
"3066",12,2.95,5,2,10,35.4
"3067",6,1.95,11,7,12,11.7
"3068",2,1.65,11,2,11,3.3
"3069",1,16.95,9,1,12,16.95
"3070",1,4.25,10,7,15,4.25
"3071",1,4.5,10,3,11,4.5
"3072",100,1.75,8,3,13,175
"3073",4,1.25,1,7,11,5
"3074",2,3.25,6,4,14,6.5
"3075",12,2.08,6,4,10,24.96
"3076",2,3.75,9,4,13,7.5
"3077",12,1.25,5,4,17,15
"3078",2,2.55,11,5,12,5.1
"3079",1,0.85,11,5,13,0.85
"3080",4,1.25,3,7,15,5
"3081",1,1.25,8,3,11,1.25
"3082",3,1.25,6,7,14,3.75
"3083",3,2.95,1,4,11,8.85
"3084",1,4.95,4,4,14,4.95
"3085",3,1.25,3,7,12,3.75
"3086",10,6.75,7,1,12,67.5
"3087",1,0.83,12,5,10,0.83
"3088",6,2.95,7,5,13,17.7
"3089",1,0.39,12,5,14,0.39
"3090",-2,12.75,5,3,9,-25.5
"3091",4,1.25,12,1,15,5
"3092",1,12.75,1,4,15,12.75
"3093",1,4.13,1,3,16,4.13
"3094",4,2.46,7,3,15,9.84
"3095",-1,2653.95,9,1,16,-2653.95
"3096",1,1.95,3,2,12,1.95
"3097",3,0.85,11,4,16,2.55
"3098",24,2.89,11,4,10,69.36
"3099",2,1.63,5,1,16,3.26
"3100",100,1.65,1,5,12,165
"3101",6,1.65,3,7,15,9.9
"3102",12,2.95,11,3,12,35.4
"3103",2,4.25,11,7,11,8.5
"3104",4,3.75,12,4,12,15
"3105",1,10.79,11,2,15,10.79
"3106",2,0.83,1,1,17,1.66
"3107",2,4.95,5,5,10,9.9
"3108",24,1.25,2,1,9,30
"3109",84,2.95,3,2,16,247.8
"3110",12,1.25,2,4,9,15
"3111",504,1.06,5,3,10,534.24
"3112",5,3.29,6,4,15,16.45
"3113",8,1.65,11,3,12,13.2
"3114",1,2.1,11,7,12,2.1
"3115",50,4.15,7,1,12,207.5
"3116",3,5.79,7,1,16,17.37
"3117",5,0.19,11,3,17,0.95
"3118",2,0.43,12,5,16,0.86
"3119",1,8.29,11,7,13,8.29
"3120",6,3.75,11,2,16,22.5
"3121",2,1.65,9,1,10,3.3
"3122",24,4.25,6,5,12,102
"3123",2,1.66,12,5,16,3.32
"3124",4,0.39,7,4,17,1.56
"3125",6,1.65,11,1,12,9.9
"3126",3,2.08,11,7,12,6.24
"3127",2,4.95,6,3,13,9.9
"3128",1,0.85,7,5,11,0.85
"3129",6,1.06,6,3,11,6.36
"3130",2,4.25,11,3,13,8.5
"3131",12,1.25,4,5,14,15
"3132",4,4.95,7,5,15,19.8
"3133",12,2.1,12,4,13,25.2
"3134",48,0.19,12,1,12,9.12
"3135",36,0.29,7,3,13,10.44
"3136",24,0.42,10,1,13,10.08
"3137",1,2.46,11,2,16,2.46
"3138",2,5.79,4,5,10,11.58
"3139",12,1.25,8,4,13,15
"3140",12,0.42,6,4,15,5.04
"3141",2,0.85,2,1,11,1.7
"3142",10,1.65,4,3,13,16.5
"3143",8,3.29,11,5,15,26.32
"3144",2,6.25,10,7,13,12.5
"3145",48,0.63,9,2,10,30.24
"3146",24,0.19,7,5,13,4.56
"3147",12,0.85,9,1,12,10.2
"3148",144,0.29,1,2,10,41.76
"3149",1,1.25,11,3,12,1.25
"3150",4,3.75,9,1,15,15
"3151",2,7.5,3,1,14,15
"3152",1,4.13,1,1,9,4.13
"3153",1,0.42,7,7,11,0.42
"3154",48,1.69,11,3,16,81.12
"3155",6,1.25,8,4,10,7.5
"3156",1,5.79,10,1,14,5.79
"3157",1,2.46,11,3,16,2.46
"3158",1,2.89,4,1,14,2.89
"3159",2,2.46,11,5,13,4.92
"3160",100,0.72,7,4,10,72
"3161",12,0.85,9,5,13,10.2
"3162",1,1.25,4,4,12,1.25
"3163",12,1.65,12,4,14,19.8
"3164",24,1.65,7,4,15,39.6
"3165",24,0.19,1,4,14,4.56
"3166",4,2.46,11,4,15,9.84
"3167",1,0.39,10,1,13,0.39
"3168",2,1.45,2,3,15,2.9
"3169",1,1.63,7,2,17,1.63
"3170",2,0.83,5,4,15,1.66
"3171",1,8.25,11,2,14,8.25
"3172",3,2.08,9,1,12,6.24
"3173",12,2.1,12,4,13,25.2
"3174",1,1.65,11,4,19,1.65
"3175",1,16.63,6,4,15,16.63
"3176",3,0.85,6,4,16,2.55
"3177",4,3.75,12,3,10,15
"3178",10,1.65,4,2,9,16.5
"3179",1,1.63,1,1,9,1.63
"3180",1,4.13,6,5,13,4.13
"3181",6,2.55,2,3,14,15.3
"3182",12,2.1,10,4,12,25.2
"3183",1,0.83,11,3,15,0.83
"3184",1,1.25,6,3,16,1.25
"3185",2,0.85,4,3,13,1.7
"3186",12,0.65,12,1,16,7.8
"3187",4,1.63,1,3,15,6.52
"3188",4,0.83,11,4,9,3.32
"3189",2,0.85,3,5,11,1.7
"3190",1,0.83,11,3,12,0.83
"3191",3,2.46,7,2,16,7.38
"3192",1,6.75,4,7,13,6.75
"3193",36,0.65,10,1,16,23.4
"3194",1,1.65,8,5,11,1.65
"3195",2,0.85,6,3,13,1.7
"3196",2,20.79,7,1,10,41.58
"3197",1,4.13,8,3,16,4.13
"3198",1,12.75,1,1,12,12.75
"3199",3,1.65,10,5,13,4.95
"3200",12,1.45,6,2,14,17.4
"3201",3,4.13,6,3,15,12.39
"3202",1,0.65,10,4,9,0.65
"3203",1,2.89,8,7,12,2.89
"3204",1,2.46,6,2,17,2.46
"3205",1,8.5,8,4,15,8.5
"3206",1,0.83,5,4,18,0.83
"3207",36,1.69,3,1,13,60.84
"3208",1,1.63,10,1,17,1.63
"3209",4,1.28,12,1,15,5.12
"3210",432,1.25,12,3,9,540
"3211",1,1.65,1,2,12,1.65
"3212",6,2.55,12,3,13,15.3
"3213",1,1.63,7,3,15,1.63
"3214",1,6.63,6,4,16,6.63
"3215",1,2.89,9,4,12,2.89
"3216",9,0.29,11,3,12,2.61
"3217",3,1.25,9,7,11,3.75
"3218",12,2.1,11,5,12,25.2
"3219",10,1.65,5,1,15,16.5
"3220",19,3.36,12,1,11,63.84
"3221",10,1.45,1,7,10,14.5
"3222",4,1.45,11,4,12,5.8
"3223",24,0.42,10,2,12,10.08
"3224",2,2.55,12,5,13,5.1
"3225",12,1.65,8,1,9,19.8
"3226",1,2.1,11,2,13,2.1
"3227",6,5.95,7,5,11,35.7
"3228",1,2.95,8,5,15,2.95
"3229",5,0.85,11,3,17,4.25
"3230",10,0.65,12,4,14,6.5
"3231",2,0.83,11,4,9,1.66
"3232",1,0.85,1,3,16,0.85
"3233",1,4.13,10,1,9,4.13
"3234",48,0.39,6,3,10,18.72
"3235",12,0.85,12,1,11,10.2
"3236",1,2.92,7,3,16,2.92
"3237",2,0.55,11,7,11,1.1
"3238",1,5.06,12,5,15,5.06
"3239",10,1.65,5,1,14,16.5
"3240",5,0.85,4,4,12,4.25
"3241",1,12.72,12,2,15,12.72
"3242",18,2.95,9,4,12,53.1
"3243",-3,0.72,10,3,14,-2.16
"3244",12,0.95,12,3,17,11.4
"3245",20,6.75,4,4,18,135
"3246",12,0.85,10,4,11,10.2
"3247",2,12.75,11,3,9,25.5
"3248",2,7.46,11,4,9,14.92
"3249",2,3.75,9,7,12,7.5
"3250",2,2.46,3,7,11,4.92
"3251",48,0.55,2,2,10,26.4
"3252",1,1.66,1,4,14,1.66
"3253",3,3.75,11,7,12,11.25
"3254",6,2.08,9,4,16,12.48
"3255",1,2.46,7,5,9,2.46
"3256",10,1.45,11,5,14,14.5
"3257",3,1.66,1,5,11,4.98
"3258",6,7.95,5,5,11,47.7
"3259",4,4.95,6,7,10,19.8
"3260",12,1.25,10,3,12,15
"3261",1,1.66,4,5,14,1.66
"3262",1,1.63,1,4,9,1.63
"3263",1,2.95,2,2,11,2.95
"3264",6,1.65,3,2,15,9.9
"3265",3,0.83,3,4,18,2.49
"3266",-3,2.95,6,4,19,-8.85
"3267",1,14.13,5,2,15,14.13
"3268",2,5.95,12,3,12,11.9
"3269",12,1.65,10,2,12,19.8
"3270",1,2.1,4,7,11,2.1
"3271",2,0.55,11,7,11,1.1
"3272",1,3.25,3,1,14,3.25
"3273",1,8.5,12,2,17,8.5
"3274",8,1.25,11,3,8,10
"3275",1,4.96,4,1,13,4.96
"3276",8,0.65,12,3,13,5.2
"3277",3,3.29,5,5,15,9.87
"3278",3,0.39,11,2,14,1.17
"3279",5,8.5,4,4,14,42.5
"3280",2,0.42,10,4,16,0.84
"3281",6,1.65,6,3,17,9.9
"3282",6,3.35,7,4,11,20.1
"3283",48,0.39,3,1,13,18.72
"3284",2,9.95,10,3,12,19.9
"3285",6,3.75,5,3,13,22.5
"3286",6,1.25,4,4,12,7.5
"3287",9,2.55,10,1,12,22.95
"3288",12,1.95,10,4,12,23.4
"3289",4,4.95,11,7,13,19.8
"3290",1,8.29,11,2,18,8.29
"3291",1,8.47,12,3,17,8.47
"3292",12,1.25,3,5,14,15
"3293",-2,4.15,12,4,8,-8.3
"3294",-1,12.75,2,4,11,-12.75
"3295",12,0.85,12,4,17,10.2
"3296",2,9.95,3,3,12,19.9
"3297",12,1.25,1,1,10,15
"3298",3,1.45,3,2,11,4.35
"3299",1,2.46,3,4,16,2.46
"3300",6,2.1,5,3,11,12.6
"3301",6,2.95,8,2,15,17.7
"3302",1,2.08,11,7,12,2.08
"3303",3,10.79,5,1,16,32.37
"3304",5,1.65,8,2,13,8.25
"3305",12,0.85,9,3,12,10.2
"3306",4,0.39,6,2,13,1.56
"3307",6,0.42,10,4,18,2.52
"3308",5,0.83,3,4,9,4.15
"3309",6,1.25,2,7,16,7.5
"3310",1,3.29,5,2,15,3.29
"3311",2,1.25,12,4,16,2.5
"3312",1,2.51,12,5,11,2.51
"3313",12,1.25,2,1,15,15
"3314",1,2.95,3,3,11,2.95
"3315",11,4.13,11,4,15,45.43
"3316",10,2.08,10,2,15,20.8
"3317",1,1.25,6,4,16,1.25
"3318",6,2.55,3,1,10,15.3
"3319",1,16.63,8,1,15,16.63
"3320",2,7.5,5,2,10,15
"3321",6,5.95,8,1,10,35.7
"3322",2,1.69,10,7,13,3.38
"3323",2,4.13,2,2,11,8.26
"3324",12,2.1,11,5,11,25.2
"3325",2,0.55,10,1,11,1.1
"3326",-7,10.95,9,1,15,-76.65
"3327",12,0.85,2,5,8,10.2
"3328",-2,4.25,6,2,12,-8.5
"3329",100,1.45,5,2,12,145
"3330",1,1.63,6,2,17,1.63
"3331",6,2.95,3,4,12,17.7
"3332",12,0.83,9,5,10,9.96
"3333",2,4.13,6,3,10,8.26
"3334",12,1.25,6,7,14,15
"3335",12,0.65,3,5,11,7.8
"3336",2,6.75,11,1,9,13.5
"3337",6,0.42,5,3,11,2.52
"3338",2,3.75,10,7,13,7.5
"3339",2,1.45,11,7,12,2.9
"3340",1,1.69,3,5,14,1.69
"3341",12,1.45,12,4,9,17.4
"3342",5,1.65,12,4,19,8.25
"3343",200,1.04,8,3,10,208
"3344",6,1.65,11,2,10,9.9
"3345",1,0.83,6,2,17,0.83
"3346",4,4.95,7,2,9,19.8
"3347",8,2.95,1,5,14,23.6
"3348",6,2.95,5,3,12,17.7
"3349",4,2.95,12,2,13,11.8
"3350",1,10.79,1,2,15,10.79
"3351",2,4.13,7,1,10,8.26
"3352",30,1.65,8,4,10,49.5
"3353",3,3.95,2,3,12,11.85
"3354",1,8.25,9,3,12,8.25
"3355",20,0.85,7,4,10,17
"3356",1,13.29,10,1,17,13.29
"3357",4,3.75,9,4,13,15
"3358",1,3.29,8,3,16,3.29
"3359",1,0.83,8,5,16,0.83
"3360",2,1.65,6,4,12,3.3
"3361",4,7.46,11,4,9,29.84
"3362",10,1.95,1,4,16,19.5
"3363",3,0.55,10,4,16,1.65
"3364",2,1.63,1,5,14,3.26
"3365",2,0.21,3,7,15,0.42
"3366",2,3.75,12,4,13,7.5
"3367",2,1.25,12,1,15,2.5
"3368",6,4.15,10,1,10,24.9
"3369",2,8.25,5,3,10,16.5
"3370",6,1.45,9,4,16,8.7
"3371",36,1.65,10,1,10,59.4
"3372",2,18,9,3,13,36
"3373",2,0.95,5,4,14,1.9
"3374",6,3.75,7,7,11,22.5
"3375",12,0.85,4,1,13,10.2
"3376",48,0.39,7,1,11,18.72
"3377",6,5.95,5,5,13,35.7
"3378",1,9.95,5,7,14,9.95
"3379",32,2.55,3,3,10,81.6
"3380",4,12.75,4,5,12,51
"3381",36,3.39,10,2,13,122.04
"3382",2,3.29,1,1,13,6.58
"3383",1,2.1,2,3,12,2.1
"3384",1,3.29,6,3,10,3.29
"3385",12,0.83,10,2,9,9.96
"3386",7,1.66,12,1,16,11.62
"3387",2,3.29,7,3,15,6.58
"3388",1,6.75,8,7,15,6.75
"3389",2,2.46,6,2,17,4.92
"3390",1,1.25,5,7,13,1.25
"3391",1,5.91,12,3,17,5.91
"3392",12,6.35,2,4,9,76.2
"3393",6,2.08,9,4,13,12.48
"3394",3,2.51,12,5,9,7.53
"3395",10,2.1,12,7,10,21
"3396",6,2.55,9,5,10,15.3
"3397",20,1.25,11,1,11,25
"3398",2,0.85,12,3,14,1.7
"3399",12,1.65,3,1,8,19.8
"3400",100,1.45,7,2,12,145
"3401",1,1.45,12,5,17,1.45
"3402",3,4.95,4,4,12,14.85
"3403",12,1.45,9,5,10,17.4
"3404",10,1.95,12,4,17,19.5
"3405",12,2.1,11,5,11,25.2
"3406",1,4.13,7,3,15,4.13
"3407",48,1.85,5,5,14,88.8
"3408",12,1.45,2,5,12,17.4
"3409",2,9.95,5,5,14,19.9
"3410",1,3.25,12,7,12,3.25
"3411",9,5.95,4,4,16,53.55
"3412",1,13.57,1,3,15,13.57
"3413",12,0.85,9,3,10,10.2
"3414",12,1.25,1,1,13,15
"3415",12,1.69,12,5,14,20.28
"3416",5,10.79,8,5,16,53.95
"3417",1,5.79,8,2,10,5.79
"3418",4,3.75,9,2,13,15
"3419",5,1.25,1,3,13,6.25
"3420",1,8.29,5,2,15,8.29
"3421",1,0.85,10,2,12,0.85
"3422",6,1.95,1,3,12,11.7
"3423",12,2.1,6,2,12,25.2
"3424",10,2.08,7,2,14,20.8
"3425",-24,1.25,5,4,15,-30
"3426",1,1.63,11,5,15,1.63
"3427",10,1.65,8,3,15,16.5
"3428",6,3.75,6,5,11,22.5
"3429",36,4.15,12,2,12,149.4
"3430",3,4.95,10,3,9,14.85
"3431",3,1.65,7,5,12,4.95
"3432",3,1.95,4,3,13,5.85
"3433",6,2.1,8,4,10,12.6
"3434",14,8.29,6,2,14,116.06
"3435",2,0.83,10,1,15,1.66
"3436",2,2.1,5,4,15,4.2
"3437",1,4.13,5,3,16,4.13
"3438",23,0.43,12,1,9,9.89
"3439",1,1.63,6,1,15,1.63
"3440",1,2.46,8,1,16,2.46
"3441",2,2.55,5,1,13,5.1
"3442",30,1.65,3,4,18,49.5
"3443",16,0.79,12,4,9,12.64
"3444",24,0.85,5,5,14,20.4
"3445",1,8.29,8,2,16,8.29
"3446",4,0.65,12,2,10,2.6
"3447",6,2.95,3,5,8,17.7
"3448",1,4.13,11,4,15,4.13
"3449",4,3.95,4,1,15,15.8
"3450",24,1.25,4,4,14,30
"3451",25,0.42,2,3,15,10.5
"3452",2,3.29,11,5,15,6.58
"3453",24,0.55,3,1,14,13.2
"3454",24,0.65,11,4,13,15.6
"3455",1,4.65,12,2,15,4.65
"3456",1,16.63,8,4,17,16.63
"3457",24,0.42,9,4,16,10.08
"3458",6,2.55,5,1,10,15.3
"3459",-1,4.15,12,4,8,-4.15
"3460",5,1.95,6,5,13,9.75
"3461",12,1.25,5,7,11,15
"3462",12,3.45,10,3,12,41.4
"3463",1,5.95,11,4,13,5.95
"3464",1,4.13,11,2,16,4.13
"3465",1,3.75,1,3,10,3.75
"3466",1,1.25,7,7,16,1.25
"3467",120,0.42,9,5,15,50.4
"3468",20,0.82,10,1,13,16.4
"3469",6,2.95,4,2,9,17.7
"3470",2,1.25,11,7,14,2.5
"3471",2,0.42,7,5,15,0.84
"3472",96,0.39,7,4,16,37.44
"3473",16,0.83,9,3,8,13.28
"3474",6,1.25,4,2,11,7.5
"3475",1,4.13,2,3,11,4.13
"3476",3,5.95,5,2,8,17.85
"3477",7,0.85,1,1,14,5.95
"3478",1,5.79,8,2,10,5.79
"3479",12,0.85,1,2,10,10.2
"3480",10,1.65,1,3,12,16.5
"3481",39,2.46,11,2,18,95.94
"3482",4,3.36,12,3,17,13.44
"3483",6,2.1,3,1,9,12.6
"3484",5,2.08,5,3,12,10.4
"3485",4,3.95,3,4,14,15.8
"3486",1,2.08,11,5,12,2.08
"3487",6,2.49,11,7,13,14.94
"3488",12,2.1,4,1,8,25.2
"3489",6,8.5,5,3,17,51
"3490",1,4.95,3,2,15,4.95
"3491",1,5.79,1,5,10,5.79
"3492",1,1.45,9,3,15,1.45
"3493",43,2.46,3,1,10,105.78
"3494",2,0.42,1,4,9,0.84
"3495",1,0.83,9,4,16,0.83
"3496",4,1.63,7,1,16,6.52
"3497",10,2.08,10,4,14,20.8
"3498",1,16.63,5,2,16,16.63
"3499",2,0.55,6,1,10,1.1
"3500",1,6.23,1,1,13,6.23
"3501",4,1.25,9,3,12,5
"3502",72,1.06,10,4,14,76.32
"3503",1,0.65,10,4,13,0.65
"3504",12,0.42,5,4,10,5.04
"3505",4,14.95,2,2,11,59.8
"3506",12,1.95,1,2,9,23.4
"3507",2,1.25,11,7,11,2.5
"3508",12,1.25,10,5,11,15
"3509",3,4.13,4,5,10,12.39
"3510",6,2.95,4,5,10,17.7
"3511",25,0.42,10,1,10,10.5
"3512",4,6.95,8,3,13,27.8
"3513",1,1.25,10,3,15,1.25
"3514",30,2.1,5,5,13,63
"3515",1,5.91,12,5,9,5.91
"3516",12,1.25,9,2,12,15
"3517",2,2.1,9,3,15,4.2
"3518",2,2.1,9,5,13,4.2
"3519",8,1.69,3,3,9,13.52
"3520",1,15,12,3,12,15
"3521",1,5.95,8,1,17,5.95
"3522",6,2.08,11,2,13,12.48
"3523",20,1.65,12,3,10,33
"3524",2,0.83,11,5,17,1.66
"3525",1,1.95,11,2,10,1.95
"3526",3,0.83,11,4,9,2.49
"3527",1,3.29,5,3,15,3.29
"3528",3,0.42,9,3,16,1.26
"3529",1,8.5,3,2,16,8.5
"3530",1,1.25,5,7,11,1.25
"3531",6,2.1,5,5,10,12.6
"3532",1,4.95,7,2,12,4.95
"3533",1,8.29,2,4,18,8.29
"3534",12,2.95,5,1,14,35.4
"3535",2,0.85,10,5,14,1.7
"3536",1,2.08,9,7,15,2.08
"3537",4,2.08,11,3,13,8.32
"3538",3,0.83,11,1,15,2.49
"3539",12,1.25,9,3,9,15
"3540",2,8.5,11,2,13,17
"3541",6,2.95,9,1,15,17.7
"3542",6,2.95,3,5,8,17.7
"3543",4,3.75,11,1,17,15
"3544",12,4.25,1,5,15,51
"3545",1,1.65,5,3,11,1.65
"3546",12,1.95,9,4,15,23.4
"3547",12,1.45,3,3,9,17.4
"3548",2,4.13,7,4,16,8.26
"3549",12,1.25,8,3,12,15
"3550",12,1.45,5,7,16,17.4
"3551",2,4.13,3,2,9,8.26
"3552",6,1.65,1,2,13,9.9
"3553",1,4.25,12,5,11,4.25
"3554",1,2.95,1,3,12,2.95
"3555",1,0.95,10,4,14,0.95
"3556",12,1.95,11,2,15,23.4
"3557",12,1.45,7,3,15,17.4
"3558",1,10.79,9,3,16,10.79
"3559",18,0.83,4,4,12,14.94
"3560",3,7.95,12,7,14,23.85
"3561",3,5.79,8,2,16,17.37
"3562",1,1.25,4,2,14,1.25
"3563",1,2.46,9,5,17,2.46
"3564",2,12.75,1,1,10,25.5
"3565",12,0.85,4,7,11,10.2
"3566",12,0.85,6,4,14,10.2
"3567",12,5.95,7,4,15,71.4
"3568",1,1.63,11,1,15,1.63
"3569",10,1.63,9,4,16,16.3
"3570",12,1.95,9,4,13,23.4
"3571",2,2.95,10,5,14,5.9
"3572",6,1.65,11,4,12,9.9
"3573",12,2.1,9,1,14,25.2
"3574",4,0.79,7,1,13,3.16
"3575",12,1.65,8,5,9,19.8
"3576",2,4.95,10,4,13,9.9
