"","Quantity","UnitPrice","month","week","time","Sales"
"2865",2,5.95,10,2,13,11.9
"2866",15,0.83,7,3,16,12.45
"2867",10,0.85,11,2,11,8.5
"2868",2,3.75,11,5,17,7.5
"2869",1,4.13,11,3,15,4.13
"2870",13,0.43,1,3,9,5.59
"2871",10,1.65,11,2,15,16.5
"2872",2,4.25,10,1,13,8.5
"2873",1,3.36,12,5,14,3.36
"2874",12,0.42,11,3,16,5.04
"2875",1,16.95,5,5,19,16.95
"2876",2,1.63,11,1,15,3.26
"2877",1,1.65,10,7,15,1.65
"2878",2,4.65,3,2,13,9.3
"2879",1,1.63,9,5,12,1.63
"2880",2,0.83,6,4,16,1.66
"2881",1,1.25,10,3,14,1.25
"2882",20,0.83,12,2,16,16.6
"2883",2,10.79,9,3,15,21.58
"2884",10,1.95,3,5,8,19.5
"2885",8,0.83,8,3,13,6.64
"2886",1,1.69,12,1,14,1.69
"2887",12,0.42,9,3,9,5.04
"2888",2,1.25,10,2,17,2.5
"2889",1,16.63,10,1,17,16.63
"2890",12,1.65,9,7,14,19.8
"2891",6,1.25,5,5,13,7.5
"2892",14,1.25,4,7,11,17.5
"2893",25,0.42,7,4,13,10.5
"2894",1,8.29,12,4,9,8.29
"2895",2,1.65,8,1,17,3.3
"2896",1,3.75,3,4,18,3.75
"2897",5,0.85,8,1,14,4.25
"2898",1,2.1,5,4,13,2.1
"2899",2,2.46,10,2,10,4.92
"2900",1,2.95,6,5,12,2.95
"2901",2,8.25,11,4,15,16.5
"2902",1,4.96,6,2,17,4.96
"2903",12,1.25,3,2,13,15
"2904",12,0.42,4,4,11,5.04
"2905",14,0.43,1,5,11,6.02
"2906",3,4.95,2,1,14,14.85
"2907",6,3.25,2,4,12,19.5
"2908",12,1.45,8,1,11,17.4
"2909",10,1.95,2,3,11,19.5
"2910",3,4.25,2,1,8,12.75
"2911",2,3.95,9,1,13,7.9
"2912",8,0.83,10,3,14,6.64
"2913",12,0.79,9,1,15,9.48
"2914",10,0.42,9,4,15,4.2
"2915",6,2.95,12,3,12,17.7
"2916",2,0.85,12,7,12,1.7
"2917",4,1.25,11,3,16,5
"2918",1,1.63,6,4,15,1.63
"2919",8,1.69,6,1,13,13.52
"2920",1,8.5,11,5,12,8.5
"2921",1,7.46,10,1,16,7.46
"2922",4,2.95,4,3,12,11.8
"2923",1,2.46,9,3,12,2.46
"2924",1,1.65,12,4,13,1.65
"2925",2,1.25,11,7,16,2.5
"2926",1,1.25,3,4,12,1.25
"2927",1,0.65,11,7,14,0.65
"2928",1,1.63,11,2,18,1.63
"2929",1,0.83,11,2,18,0.83
"2930",2,2.95,9,2,13,5.9
"2931",2,1.65,11,5,13,3.3
"2932",1,2.46,10,1,14,2.46
"2933",24,1.25,12,5,12,30
"2934",20,0.42,11,7,12,8.4
"2935",1,4.25,4,5,11,4.25
"2936",2,2.25,10,4,16,4.5
"2937",2,0.43,12,5,16,0.86
"2938",1,5.79,2,3,15,5.79
"2939",3,4.95,2,1,13,14.85
"2940",-1,5.45,3,1,10,-5.45
"2941",2,1.95,6,1,12,3.9
"2942",1,2.55,12,2,12,2.55
"2943",6,0.65,1,7,15,3.9
"2944",1,18,3,7,15,18
"2945",1,7.46,9,5,16,7.46
"2946",3,3.25,5,3,15,9.75
"2947",1,4.13,9,5,17,4.13
"2948",3,0.85,11,7,11,2.55
"2949",1,2.1,10,2,12,2.1
"2950",2,1.69,9,2,13,3.38
"2951",1,1.25,3,4,18,1.25
"2952",4,8.25,11,1,11,33
"2953",1,4.95,5,7,14,4.95
"2954",-5,1.65,11,5,12,-8.25
"2955",5,0.75,12,1,14,3.75
"2956",4,2.29,6,3,15,9.16
"2957",1,3.75,3,1,11,3.75
"2958",1,3.95,10,7,13,3.95
"2959",1,5.91,12,2,15,5.91
"2960",1,1.63,1,2,15,1.63
"2961",4,4.25,12,4,15,17
"2962",12,1.25,2,2,9,15
"2963",1,0.95,11,7,13,0.95
"2964",1,10.79,9,3,15,10.79
"2965",3,1.45,7,1,15,4.35
"2966",4,1.63,1,5,14,6.52
"2967",1,8.29,6,2,15,8.29
"2968",8,2.46,11,3,15,19.68
"2969",6,0.85,9,2,14,5.1
"2970",1,1.45,9,7,15,1.45
"2971",1,4.95,8,5,12,4.95
"2972",2,1.25,5,1,13,2.5
"2973",3,2.89,9,5,15,8.67
"2974",2,0.83,2,2,9,1.66
"2975",10,1.65,11,5,13,16.5
"2976",6,2.55,2,4,9,15.3
"2977",3,1.25,12,1,12,3.75
"2978",1,0.42,11,5,13,0.42
"2979",6,2.95,9,3,10,17.7
"2980",11,0.83,1,1,17,9.13
"2981",4,0.39,5,3,16,1.56
"2982",6,4.95,5,5,13,29.7
"2983",20,1.25,5,7,14,25
"2984",2,4.13,9,4,16,8.26
"2985",1,6.77,12,5,11,6.77
"2986",3,1.69,11,3,13,5.07
"2987",1,0.83,11,4,15,0.83
"2988",12,0.85,10,1,14,10.2
"2989",5,0.83,7,2,16,4.15
"2990",2,4.95,8,1,12,9.9
"2991",1,0.42,3,1,17,0.42
"2992",1,5.95,8,3,12,5.95
"2993",4,2.1,6,4,14,8.4
"2994",1,1.63,1,1,17,1.63
"2995",25,0.42,10,5,14,10.5
"2996",4,1.65,11,3,16,6.6
"2997",48,0.39,6,5,13,18.72
"2998",4,3.75,3,2,15,15
"2999",2,3.29,7,4,15,6.58
"3000",24,0.79,5,2,9,18.96
"3001",120,0.29,4,5,12,34.8
"3002",24,0.42,9,5,12,10.08
"3003",1,4.13,10,1,14,4.13
"3004",12,0.85,10,1,14,10.2
"3005",2,16.95,3,3,14,33.9
"3006",10,1.65,5,3,12,16.5
"3007",12,1.95,11,4,12,23.4
"3008",2,1.65,5,2,14,3.3
"3009",8,2.89,5,4,10,23.12
"3010",1,2.46,6,3,17,2.46
"3011",12,1.25,9,3,12,15
"3012",2,2.1,3,2,16,4.2
"3013",1,3.75,11,5,13,3.75
"3014",1,2.08,5,1,12,2.08
"3015",2,2.95,11,3,17,5.9
"3016",1,16.95,3,3,14,16.95
"3017",2,2.08,8,3,14,4.16
"3018",1,4.95,6,1,13,4.95
"3019",1,5.79,9,3,14,5.79
"3020",6,2.95,12,7,13,17.7
"3021",4,4.95,12,7,10,19.8
"3022",25,0.42,4,2,11,10.5
"3023",12,1.25,11,7,14,15
"3024",3,1.65,7,7,15,4.95
"3025",4,4.13,12,1,11,16.52
"3026",3,4.95,7,2,9,14.85
"3027",48,0.06,7,2,9,2.88
"3028",48,0.42,9,5,12,20.16
"3029",6,1.25,8,7,14,7.5
"3030",3,2.51,12,5,14,7.53
"3031",1,8.29,11,2,15,8.29
"3032",4,3.75,9,5,12,15
"3033",1,4.95,6,7,15,4.95
"3034",2,4.25,7,3,15,8.5
"3035",3,1.25,10,3,16,3.75
"3036",10,0.85,11,3,17,8.5
"3037",1,0.42,7,3,16,0.42
"3038",24,0.55,10,1,13,13.2
"3039",4,2.95,1,7,12,11.8
"3040",1,4.13,7,2,13,4.13
"3041",4,3.75,11,4,16,15
"3042",10,1.65,7,3,9,16.5
"3043",6,2.1,5,5,11,12.6
"3044",1,1.25,6,1,12,1.25
"3045",1,0.39,11,7,16,0.39
"3046",2,16.95,5,2,11,33.9
"3047",-1,2.95,3,4,12,-2.95
"3048",2,2.1,9,5,12,4.2
"3049",6,0.29,8,2,14,1.74
"3050",12,0.42,8,3,16,5.04
"3051",5,1.65,12,4,14,8.25
"3052",12,1.65,6,5,12,19.8
"3053",4,8.5,7,4,11,34
"3054",2,3.75,8,3,12,7.5
"3055",1,2.1,3,4,12,2.1
"3056",24,0.55,5,5,14,13.2
"3057",2,3.29,7,5,9,6.58
"3058",1,1.25,11,1,13,1.25
"3059",2,0.65,1,7,16,1.3
"3060",1,15.79,9,1,15,15.79
"3061",1,4.13,5,4,15,4.13
"3062",6,0.85,2,1,15,5.1
"3063",12,0.85,12,5,13,10.2
"3064",60,0.55,3,4,9,33
"3065",6,2.08,11,1,12,12.48
"3066",12,1.45,9,4,10,17.4
"3067",1,1.65,11,3,12,1.65
"3068",12,1.25,11,7,13,15
"3069",12,1.65,11,4,9,19.8
"3070",10,2.08,6,1,13,20.8
"3071",-1,4.95,3,3,11,-4.95
"3072",12,0.85,5,4,12,10.2
"3073",1,3.29,10,1,17,3.29
"3074",2,10.95,1,1,11,21.9
"3075",3,7.95,2,1,9,23.85
"3076",3,1.25,5,7,15,3.75
"3077",4,4.25,2,1,10,17
"3078",3,2.1,7,5,13,6.3
"3079",12,0.85,11,1,12,10.2
"3080",10,1.25,5,3,13,12.5
"3081",2,8.5,1,5,13,17
"3082",6,0.85,11,5,12,5.1
"3083",12,0.83,7,3,14,9.96
"3084",6,2.95,3,3,9,17.7
"3085",1,5.95,12,7,15,5.95
"3086",1,4.13,3,2,15,4.13
"3087",12,1.25,3,3,15,15
"3088",2,3.25,2,7,11,6.5
"3089",12,1.25,11,3,10,15
"3090",12,1.25,11,4,12,15
"3091",3,3.29,11,2,18,9.87
"3092",6,2.1,1,1,14,12.6
"3093",1,0.83,5,3,17,0.83
"3094",1,2.55,12,5,11,2.55
"3095",6,2.08,11,2,13,12.48
"3096",25,0.42,7,4,9,10.5
"3097",1,5.79,1,4,11,5.79
"3098",12,2.08,10,4,13,24.96
"3099",1,2.46,4,4,16,2.46
"3100",2,2.46,3,2,13,4.92
"3101",1,2.92,6,3,15,2.92
"3102",4,3.75,9,7,14,15
"3103",4,3.95,9,3,15,15.8
"3104",1,4.65,8,7,15,4.65
"3105",1,1.66,1,1,16,1.66
"3106",4,2.46,11,4,12,9.84
"3107",10,2.08,11,1,11,20.8
"3108",4,3.75,6,2,13,15
"3109",12,0.42,9,1,13,5.04
"3110",1,0.83,10,7,13,0.83
"3111",2,5.95,3,5,16,11.9
"3112",6,1.25,10,7,11,7.5
"3113",12,1.65,5,3,10,19.8
"3114",2,1.63,7,1,10,3.26
"3115",12,0.85,2,5,11,10.2
"3116",3,2.55,11,3,10,7.65
"3117",1,0.39,9,4,16,0.39
"3118",4,4.96,3,1,10,19.84
"3119",25,0.42,1,3,13,10.5
"3120",5,1.25,11,3,11,6.25
"3121",1,14.43,12,1,9,14.43
"3122",36,0.85,12,5,10,30.6
"3123",5,2.1,11,7,14,10.5
"3124",4,1.25,12,3,12,5
"3125",8,1.65,1,3,9,13.2
"3126",5,2.1,12,5,12,10.5
"3127",24,0.39,8,3,16,9.36
"3128",1,2.95,11,4,14,2.95
"3129",24,0.85,10,1,14,20.4
"3130",1,1.65,9,1,10,1.65
"3131",6,4.95,12,2,10,29.7
"3132",1,4.13,11,3,14,4.13
"3133",10,1.65,7,5,14,16.5
"3134",1,1.25,11,4,15,1.25
"3135",1,3.75,1,7,13,3.75
"3136",8,1.25,8,4,9,10
"3137",1,1.66,1,1,16,1.66
"3138",10,1.25,5,4,11,12.5
"3139",3,4.95,3,2,10,14.85
"3140",4,0.55,1,7,14,2.2
"3141",3,5.95,12,1,13,17.85
"3142",3,4.95,1,4,11,14.85
"3143",2,1.63,6,3,17,3.26
"3144",2,1.65,11,5,15,3.3
"3145",10,2.08,7,3,10,20.8
"3146",1,3.75,9,2,12,3.75
"3147",10,2.08,9,5,14,20.8
"3148",2,0.75,12,4,19,1.5
"3149",4,8.95,8,3,12,35.8
"3150",2,0.79,1,5,17,1.58
"3151",3,4.95,2,1,10,14.85
"3152",12,1.65,9,4,15,19.8
"3153",1,12.46,6,1,16,12.46
"3154",4,4.13,1,2,10,16.52
"3155",16,0.85,10,4,16,13.6
"3156",2,7.46,1,1,17,14.92
"3157",-1,8.95,6,7,16,-8.95
"3158",4,5.95,10,3,8,23.8
"3159",4,4.25,6,3,12,17
"3160",12,0.85,9,1,15,10.2
"3161",24,1.25,7,5,12,30
"3162",12,1.45,9,5,13,17.4
"3163",1,2.55,4,2,13,2.55
"3164",1,3.75,12,5,11,3.75
"3165",6,2.95,3,2,9,17.7
"3166",12,0.85,1,4,9,10.2
"3167",5,5.95,6,1,14,29.75
"3168",8,1.95,12,2,8,15.6
"3169",4,6.25,5,3,10,25
"3170",10,0.85,9,3,11,8.5
"3171",4,2.08,11,2,14,8.32
"3172",12,0.83,9,3,12,9.96
"3173",36,0.65,11,2,11,23.4
"3174",2,1.65,10,1,14,3.3
"3175",12,1.95,10,4,13,23.4
"3176",6,1.65,1,5,14,9.9
"3177",3,4.95,1,2,12,14.85
"3178",6,2.46,11,2,16,14.76
"3179",1,3.36,12,1,15,3.36
"3180",2,1.25,4,7,12,2.5
"3181",1,2.46,12,4,10,2.46
"3182",2,1.25,7,7,12,2.5
"3183",1,1.63,11,3,16,1.63
"3184",1,0.85,11,7,12,0.85
"3185",4,0.65,7,1,12,2.6
"3186",3,2.55,7,1,13,7.65
"3187",4,4.25,11,1,16,17
"3188",1,5.79,9,5,15,5.79
"3189",1,0.39,11,3,14,0.39
"3190",12,2.1,3,4,11,25.2
"3191",12,2.89,9,4,13,34.68
"3192",6,1.95,6,3,10,11.7
"3193",12,1.45,3,3,9,17.4
"3194",6,0.79,12,1,12,4.74
"3195",1,10.79,10,1,15,10.79
"3196",1,5.95,9,5,14,5.95
"3197",2,2.08,5,3,12,4.16
"3198",2,1.65,11,1,12,3.3
"3199",12,1.95,9,2,12,23.4
"3200",24,0.42,12,3,14,10.08
"3201",1,7.46,7,1,10,7.46
"3202",25,0.42,12,2,11,10.5
"3203",2,0.83,10,1,17,1.66
"3204",12,1.25,10,7,12,15
"3205",2,5.95,5,3,11,11.9
"3206",8,2.49,8,4,9,19.92
"3207",24,0.85,10,7,12,20.4
"3208",1,5.79,8,3,16,5.79
"3209",-2,0.65,11,1,15,-1.3
"3210",2,0.85,2,4,19,1.7
"3211",1,3.29,6,3,15,3.29
"3212",3,4.95,3,2,15,14.85
"3213",1,1.63,10,1,13,1.63
"3214",4,0.83,11,4,15,3.32
"3215",4,5.79,2,2,13,23.16
"3216",1,2.08,11,3,11,2.08
"3217",1,1.65,11,7,12,1.65
"3218",6,4.25,12,2,15,25.5
"3219",1,0.83,5,1,16,0.83
"3220",6,0.65,6,1,14,3.9
"3221",10,1.65,9,4,16,16.5
"3222",4,2.95,7,5,16,11.8
"3223",1,0.85,12,2,11,0.85
"3224",1,2.95,9,3,12,2.95
"3225",12,0.42,4,3,14,5.04
"3226",1,9.95,10,7,15,9.95
"3227",3,0.42,3,5,10,1.26
"3228",4,4.25,9,3,10,17
"3229",1,8.5,9,4,15,8.5
"3230",6,1.25,10,3,14,7.5
"3231",20,0.19,3,7,13,3.8
"3232",6,1.25,11,5,14,7.5
"3233",1,8.29,11,5,15,8.29
"3234",6,0.83,4,2,16,4.98
"3235",1,19.95,12,4,12,19.95
"3236",6,0.3,11,4,14,1.8
"3237",6,0.65,3,7,13,3.9
"3238",24,0.42,11,3,10,10.08
"3239",16,1.25,7,5,8,20
"3240",1,1.65,7,2,13,1.65
"3241",1,9.95,1,3,13,9.95
"3242",2,8.15,11,3,16,16.3
"3243",1,0.83,8,2,12,0.83
"3244",4,1.25,5,7,14,5
"3245",2,2.46,8,2,10,4.92
"3246",3,0.83,10,2,17,2.49
"3247",2,6.25,10,7,13,12.5
"3248",1,2.55,1,7,14,2.55
"3249",4,1.55,12,3,13,6.2
"3250",12,0.85,11,3,9,10.2
"3251",1,1.65,3,4,12,1.65
"3252",1,2.95,1,1,13,2.95
"3253",12,1.25,6,3,10,15
"3254",6,0.39,10,7,15,2.34
"3255",4,4.95,10,1,13,19.8
"3256",2,2.1,11,2,15,4.2
"3257",2,0.38,10,3,13,0.76
"3258",3,1.65,11,2,16,4.95
"3259",2,8.95,7,4,17,17.9
"3260",12,1.65,9,4,10,19.8
"3261",1,1.25,11,5,14,1.25
"3262",12,1.65,7,7,14,19.8
"3263",2,3.75,11,7,14,7.5
"3264",6,2.55,1,3,10,15.3
"3265",12,1.25,11,4,14,15
"3266",1,1.25,10,7,16,1.25
"3267",1,1.63,7,5,9,1.63
"3268",8,4.15,11,2,12,33.2
"3269",2,2.55,8,3,17,5.1
"3270",1,2.07,1,1,17,2.07
"3271",2,8.25,6,4,12,16.5
"3272",2,7.46,3,2,9,14.92
"3273",1,5.79,1,4,18,5.79
"3274",24,0.39,9,1,12,9.36
"3275",1,2.95,12,3,12,2.95
"3276",12,1.65,7,5,9,19.8
"3277",10,2.08,4,4,10,20.8
"3278",6,1.65,3,7,15,9.9
"3279",6,2.46,5,1,16,14.76
"3280",12,0.42,8,5,11,5.04
"3281",5,1.45,4,4,14,7.25
"3282",6,2.89,7,2,15,17.34
"3283",2,2.55,12,4,14,5.1
"3284",12,1.95,9,4,11,23.4
"3285",3,2.95,9,5,11,8.85
"3286",2,1.65,8,7,11,3.3
"3287",6,1.45,11,1,16,8.7
"3288",48,0.29,4,4,13,13.92
"3289",10,1.25,9,2,12,12.5
"3290",1,3.29,3,2,15,3.29
"3291",7,4.13,6,3,15,28.91
"3292",2,0.83,12,4,9,1.66
"3293",1,2.46,11,4,9,2.46
"3294",2,1.25,12,2,11,2.5
"3295",24,0.85,10,7,16,20.4
"3296",2,3.29,12,1,11,6.58
"3297",12,1.65,12,5,13,19.8
"3298",1,9.95,2,1,10,9.95
"3299",1,6.25,5,1,12,6.25
"3300",1,6.75,8,7,14,6.75
"3301",3,0.39,3,2,15,1.17
"3302",6,0.83,9,4,11,4.98
"3303",1,2.08,9,7,13,2.08
"3304",25,0.42,7,1,14,10.5
"3305",1,3.29,10,2,16,3.29
"3306",1,13.29,3,2,14,13.29
"3307",1,16.63,7,2,16,16.63
"3308",2,8.5,11,1,10,17
"3309",12,1.65,4,2,11,19.8
"3310",12,1.25,11,4,17,15
"3311",2,2.08,5,1,15,4.16
"3312",6,3.75,5,1,10,22.5
"3313",2,2.55,12,1,13,5.1
"3314",1,5.79,3,4,18,5.79
"3315",6,0.65,11,7,12,3.9
"3316",4,8.25,10,5,13,33
"3317",1,4.95,11,4,14,4.95
"3318",1,14.95,1,4,12,14.95
"3319",1,2.95,3,3,11,2.95
"3320",10,1.65,5,5,10,16.5
"3321",1,16.63,11,2,18,16.63
"3322",8,3.45,12,3,16,27.6
"3323",2,0.83,5,3,16,1.66
"3324",4,3.75,9,2,9,15
"3325",12,1.25,8,3,15,15
"3326",1,8.29,5,1,14,8.29
"3327",2,3.95,8,1,12,7.9
"3328",-1,2.95,9,4,16,-2.95
"3329",1,8.5,6,4,13,8.5
"3330",2,9.95,10,1,12,19.9
"3331",1,2.95,5,2,14,2.95
"3332",10,2.08,9,5,10,20.8
"3333",10,0.85,11,5,9,8.5
"3334",2,7.95,12,1,9,15.9
"3335",12,0.95,8,5,15,11.4
"3336",12,1.65,10,7,14,19.8
"3337",1,8.5,1,7,10,8.5
"3338",1,4.65,10,7,14,4.65
"3339",2,7.95,4,1,12,15.9
"3340",1,7.95,1,7,11,7.95
"3341",1,2.95,2,7,12,2.95
"3342",4,3.75,11,1,12,15
"3343",7,1.69,10,7,15,11.83
"3344",1,0.55,2,3,17,0.55
"3345",2,1.25,11,4,17,2.5
"3346",1,1.25,11,2,11,1.25
"3347",1,1.25,6,7,14,1.25
"3348",2,0.65,6,7,14,1.3
"3349",1,10.79,11,5,15,10.79
"3350",1,1.63,9,1,15,1.63
"3351",24,0.85,2,3,11,20.4
"3352",1,7.46,11,5,16,7.46
"3353",1,1.63,12,4,9,1.63
"3354",6,1.25,4,4,13,7.5
"3355",1,0.85,5,7,14,0.85
"3356",6,1.25,3,3,12,7.5
"3357",12,1.25,11,4,16,15
"3358",9,0.55,10,7,10,4.95
"3359",3,1.65,5,4,14,4.95
"3360",1,4.95,10,4,19,4.95
"3361",6,2.95,5,7,14,17.7
"3362",2,0.65,1,7,13,1.3
"3363",24,0.72,7,4,12,17.28
"3364",2,11.02,12,2,12,22.04
"3365",4,8.25,4,2,11,33
"3366",1,1.25,4,2,11,1.25
"3367",1,1.65,11,5,11,1.65
"3368",24,1.25,11,7,15,30
"3369",6,2.95,9,1,8,17.7
"3370",2,0.39,9,7,13,0.78
"3371",12,0.85,5,7,14,10.2
"3372",6,2.55,3,2,9,15.3
"3373",1,2.46,4,1,13,2.46
"3374",24,0.39,6,7,13,9.36
"3375",2,2.46,9,5,16,4.92
"3376",2,1.95,7,7,10,3.9
"3377",12,0.85,3,2,13,10.2
"3378",9,1.63,1,5,14,14.67
"3379",1,1.25,2,3,12,1.25
"3380",2,2.55,3,5,14,5.1
"3381",6,2.55,12,3,14,15.3
"3382",12,0.85,10,2,15,10.2
"3383",1,1.63,6,1,9,1.63
"3384",1,3.75,11,3,13,3.75
"3385",12,1.45,12,1,8,17.4
"3386",4,2.1,11,2,12,8.4
"3387",48,0.55,12,5,16,26.4
"3388",1,3.29,11,2,18,3.29
"3389",10,2.46,9,4,16,24.6
"3390",1,4.95,10,3,16,4.95
"3391",12,2.95,3,1,9,35.4
"3392",12,2.1,9,3,11,25.2
"3393",20,1.65,11,1,10,33
"3394",4,2.1,11,2,14,8.4
"3395",1,1.65,10,3,13,1.65
"3396",4,2.25,10,4,13,9
"3397",1,2.46,5,2,15,2.46
"3398",1,0.42,11,7,15,0.42
"3399",12,0.29,3,3,11,3.48
"3400",10,1.65,4,2,10,16.5
"3401",24,1.25,2,4,14,30
"3402",1,0.83,11,1,15,0.83
"3403",12,0.42,6,1,9,5.04
"3404",-1,1.95,12,2,14,-1.95
"3405",2,2.46,9,5,9,4.92
"3406",1,4.95,5,3,11,4.95
"3407",1,0.83,12,2,16,0.83
"3408",12,1.25,12,2,15,15
"3409",1,2.46,2,2,9,2.46
"3410",12,0.85,11,3,15,10.2
"3411",2,3.75,12,2,11,7.5
"3412",2,1.25,7,3,13,2.5
"3413",1,5.95,12,7,14,5.95
"3414",1,3.75,10,3,13,3.75
"3415",1,8.25,11,4,15,8.25
"3416",12,2.1,11,1,8,25.2
"3417",25,0.42,5,5,12,10.5
"3418",2,9.32,12,2,15,18.64
"3419",1,2.46,7,1,10,2.46
"3420",3,4.13,11,1,15,12.39
"3421",2,3.29,2,5,11,6.58
"3422",6,1.25,1,7,13,7.5
"3423",1,8.29,7,3,16,8.29
"3424",2,0.83,10,2,17,1.66
"3425",3,6.25,11,1,17,18.75
"3426",12,1.25,11,2,14,15
"3427",2,2.95,2,5,17,5.9
"3428",6,4.25,10,2,10,25.5
"3429",1,2.08,11,1,12,2.08
"3430",6,1.25,3,7,14,7.5
"3431",2,8.95,7,7,11,17.9
"3432",24,0.42,5,4,16,10.08
"3433",12,1.25,12,5,17,15
"3434",1,4.13,5,2,14,4.13
"3435",1,2.55,11,5,15,2.55
"3436",12,1.65,5,3,13,19.8
"3437",6,3.25,4,3,13,19.5
"3438",4,4.95,10,5,13,19.8
"3439",2,2.46,12,5,16,4.92
"3440",25,0.42,7,7,11,10.5
"3441",1,0.85,1,2,16,0.85
"3442",1,6.54,11,3,11,6.54
"3443",10,1.65,9,4,15,16.5
"3444",6,2.55,6,5,14,15.3
"3445",10,1.65,12,4,19,16.5
"3446",1,2.46,12,5,10,2.46
"3447",1,0.42,10,2,16,0.42
"3448",13,0.42,10,4,13,5.46
"3449",1,1.95,2,2,16,1.95
"3450",2,3.75,11,2,15,7.5
"3451",5,1.65,12,4,13,8.25
"3452",6,1.25,11,7,11,7.5
"3453",1,0.42,4,1,16,0.42
"3454",1,1.25,4,3,12,1.25
"3455",3,4.95,5,4,13,14.85
"3456",4,3.75,6,5,10,15
"3457",1,7.46,11,5,15,7.46
"3458",1,1.88,1,1,17,1.88
"3459",6,0.39,11,7,14,2.34
"3460",4,2.1,6,7,13,8.4
"3461",2,3.75,11,7,14,7.5
"3462",8,1.65,12,3,10,13.2
"3463",2,3.75,5,5,15,7.5
"3464",12,0.65,4,1,9,7.8
"3465",24,0.12,10,5,12,2.88
"3466",2,0.42,7,7,10,0.84
"3467",12,1.25,10,2,9,15
"3468",1,0.55,2,2,12,0.55
"3469",1,0.85,7,4,15,0.85
"3470",3,1.25,10,7,13,3.75
"3471",5,0.39,9,1,13,1.95
"3472",1,5.95,6,1,13,5.95
"3473",1,5.79,5,4,15,5.79
"3474",9,0.39,10,3,13,3.51
"3475",6,5.95,10,2,10,35.7
"3476",6,0.79,7,4,15,4.74
"3477",1,2.95,12,4,14,2.95
"3478",3,5.91,1,4,15,17.73
"3479",2,4.95,2,2,12,9.9
"3480",6,2.95,2,7,12,17.7
"3481",4,0.85,4,3,12,3.4
"3482",24,0.12,3,3,12,2.88
"3483",1,0.83,11,2,17,0.83
"3484",8,2.95,6,3,14,23.6
"3485",12,1.65,1,4,13,19.8
"3486",3,2.1,9,5,12,6.3
"3487",12,1.06,2,4,12,12.72
"3488",12,1.25,5,1,9,15
"3489",12,0.85,5,3,16,10.2
"3490",1,2.92,11,5,17,2.92
"3491",1,1.63,11,3,15,1.63
"3492",1,0.83,11,5,14,0.83
"3493",2,1.45,11,7,14,2.9
"3494",1,3.29,1,1,17,3.29
"3495",2,4.13,1,5,14,8.26
"3496",1,2.46,3,1,17,2.46
"3497",2,1.25,11,4,17,2.5
"3498",42,0.39,9,3,16,16.38
"3499",1,8.5,11,1,10,8.5
"3500",2,2.95,8,5,16,5.9
"3501",2,1.65,6,3,12,3.3
"3502",25,0.42,9,3,14,10.5
"3503",2,4.95,6,1,13,9.9
"3504",6,1.45,2,1,11,8.7
"3505",6,2.55,6,7,13,15.3
"3506",2,0.95,9,7,13,1.9
"3507",1,1.25,3,5,12,1.25
"3508",2,10.95,5,5,12,21.9
"3509",6,2.1,4,5,14,12.6
"3510",3,12.5,11,5,12,37.5
"3511",24,1.25,10,1,9,30
"3512",1,5.91,1,3,16,5.91
"3513",1,3.29,10,1,16,3.29
"3514",4,0.85,2,5,12,3.4
"3515",1,3.95,9,5,16,3.95
"3516",6,2.55,9,4,13,15.3
"3517",3,2.95,3,4,19,8.85
"3518",3,0.65,10,5,13,1.95
"3519",24,0.83,10,2,15,19.92
"3520",1,7.95,6,7,15,7.95
"3521",2,0.85,10,7,11,1.7
"3522",4,1.95,10,2,14,7.8
"3523",1,6.75,2,7,14,6.75
"3524",1,9.95,7,5,17,9.95
"3525",6,2.95,12,4,15,17.7
"3526",16,0.83,7,5,12,13.28
"3527",3,2.08,8,4,13,6.24
"3528",3,5.95,12,4,18,17.85
"3529",2,0.65,4,3,17,1.3
"3530",10,1.25,9,7,15,12.5
"3531",2,4.13,12,4,9,8.26
"3532",7,0.42,11,5,14,2.94
"3533",24,0.83,4,2,12,19.92
"3534",2,4.13,7,4,16,8.26
"3535",11,0.29,11,1,12,3.19
"3536",1,1.45,10,5,14,1.45
"3537",1,3.75,10,2,12,3.75
"3538",10,1.65,9,3,9,16.5
"3539",12,0.42,6,5,15,5.04
"3540",12,1.45,12,3,12,17.4
"3541",1,4.13,6,5,15,4.13
"3542",1,1.25,7,4,16,1.25
"3543",2,2.95,9,5,13,5.9
"3544",50,0.42,10,4,11,21
"3545",1,14.95,7,4,12,14.95
"3546",10,1.65,7,5,13,16.5
"3547",10,1.65,9,2,11,16.5
"3548",1,2.95,12,2,12,2.95
"3549",24,0.55,10,3,10,13.2
"3550",3,4.25,12,3,14,12.75
"3551",1,9.95,11,1,13,9.95
"3552",2,2.1,12,5,10,4.2
"3553",3,5.95,3,4,9,17.85
"3554",6,2.1,2,3,14,12.6
"3555",1,0.83,2,1,16,0.83
"3556",10,0.85,11,5,9,8.5
"3557",2,0.39,12,7,13,0.78
"3558",4,4.13,9,3,14,16.52
"3559",25,0.42,10,2,11,10.5
"3560",2,1.65,7,5,10,3.3
"3561",3,4.95,9,3,10,14.85
"3562",4,1.63,11,5,9,6.52
"3563",1,0.83,10,2,14,0.83
"3564",1,8.47,1,5,11,8.47
"3565",1,2.08,5,1,12,2.08
"3566",10,2.08,5,4,10,20.8
"3567",4,3.75,11,3,10,15
